repo_key,repo_url,true_label,true_label_normalized,method,top1_hit,top3_hit,top5_hit,pred_top1_category,pred_categories_top5,similarities_top5,effective_scores_top5,positions_top5,detected_domains,domain_boost,ai_pred_label,ai_top_probs,ai_alpha
Kuneosu/bracket_helper,https://github.com/Kuneosu/bracket_helper,모바일 앱,모바일 앱,domain_rerank,1,1,1,크로스플랫폼 앱,크로스플랫폼 앱 | 크로스플랫폼 앱 | 크로스플랫폼 앱 | 크로스플랫폼 앱 | 크로스플랫폼 앱,0.7895 | 0.7786 | 0.7713 | 0.7680 | 0.7582,0.8395 | 0.8286 | 0.8213 | 0.8180 | 0.8082,Flutter 앱 개발 | 앱(Flutter) 개발 | 플러터 클라이언트 개발자 (2년 이상) | [메가스터디교육 자회사] 앱 개발자 (Flutter) | Flutter 프론트엔드 개발자 채용,게임 개발 | 웹 프론트엔드 | 서버/백엔드 | 모바일 앱,0.05,,,
Kuneosu/bracket_helper,https://github.com/Kuneosu/bracket_helper,모바일 앱,모바일 앱,ai_classifier_rerank,1,1,1,크로스플랫폼 앱,크로스플랫폼 앱 | 크로스플랫폼 앱 | 크로스플랫폼 앱 | 크로스플랫폼 앱 | 크로스플랫폼 앱,0.7895 | 0.7786 | 0.7713 | 0.7680 | 0.7582,0.9045 | 0.8936 | 0.8863 | 0.8830 | 0.8732,Flutter 앱 개발 | 앱(Flutter) 개발 | 플러터 클라이언트 개발자 (2년 이상) | [메가스터디교육 자회사] 앱 개발자 (Flutter) | Flutter 프론트엔드 개발자 채용,,,모바일 앱,모바일 앱:0.7667 | 게임 개발:0.0933 | 서버/백엔드:0.0400 | 프론트엔드:0.0333 | 인공지능/머신러닝:0.0267,0.15
JUGGUM/mealfit,https://github.com/JUGGUM/mealfit,모바일 앱,모바일 앱,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | 서버/백엔드 | 서버/백엔드 | devops/시스템 엔지니어 | SW/솔루션,0.8266 | 0.8250 | 0.8042 | 0.8042 | 0.8032,0.8266 | 0.8250 | 0.8042 | 0.8042 | 0.8032,L4-L7 스위치 가상화 솔루션 개발 경력 | 경력 개발자(백엔드) 채용 | 서버/백엔드 개발자 채용 (경력1년~4년) | 개발자(devops/시스템엔지니어) 채용 (경력1년~4년) | WEBFRONT-K GUI 개발,,,,,
JUGGUM/mealfit,https://github.com/JUGGUM/mealfit,모바일 앱,모바일 앱,domain_rerank,0,0,0,서버/백엔드,서버/백엔드 | 서버/백엔드 | devops/시스템 엔지니어 | SW/솔루션 | SW/솔루션,0.8250 | 0.8042 | 0.8042 | 0.8266 | 0.8032,0.8750 | 0.8542 | 0.8542 | 0.8266 | 0.8032,경력 개발자(백엔드) 채용 | 서버/백엔드 개발자 채용 (경력1년~4년) | 개발자(devops/시스템엔지니어) 채용 (경력1년~4년) | L4-L7 스위치 가상화 솔루션 개발 경력 | WEBFRONT-K GUI 개발,게임 개발 | 서버/백엔드 | DevOps/인프라,0.05,,,
JUGGUM/mealfit,https://github.com/JUGGUM/mealfit,모바일 앱,모바일 앱,ai_classifier_rerank,0,0,0,서버/백엔드,서버/백엔드 | 서버/백엔드 | SW/솔루션 | devops/시스템 엔지니어 | SW/솔루션,0.8250 | 0.8042 | 0.8266 | 0.8042 | 0.8032,0.9470 | 0.9262 | 0.8266 | 0.8082 | 0.8032,경력 개발자(백엔드) 채용 | 서버/백엔드 개발자 채용 (경력1년~4년) | L4-L7 스위치 가상화 솔루션 개발 경력 | 개발자(devops/시스템엔지니어) 채용 (경력1년~4년) | WEBFRONT-K GUI 개발,,,서버/백엔드,서버/백엔드:0.8133 | 모바일 앱:0.0767 | DevOps/시스템 엔지니어:0.0267 | 프론트엔드:0.0267 | 빅데이터 엔지니어:0.0233,0.15
jaeyeong2659/Unity_Portfolio,https://github.com/jaeyeong2659/Unity_Portfolio,게임 개발,게임 개발,faiss_only,1,1,1,게임 서버,게임 서버 | SW/솔루션 | 프론트엔드 | SW/솔루션 | 웹 풀스택,0.6369 | 0.6288 | 0.6273 | 0.6250 | 0.6223,0.6369 | 0.6288 | 0.6273 | 0.6250 | 0.6223,"게임 백엔드 개발자(5년 이상) | WEBFRONT-K GUI 개발 | 프론트 개발 3-5년차 | c#, db 관련 개발자 | Full-stack Engineer",,,,,
jaeyeong2659/Unity_Portfolio,https://github.com/jaeyeong2659/Unity_Portfolio,게임 개발,게임 개발,domain_rerank,1,1,1,게임 서버,게임 서버 | SW/솔루션 | 프론트엔드 | SW/솔루션 | 웹 풀스택,0.6369 | 0.6288 | 0.6273 | 0.6250 | 0.6223,0.6369 | 0.6288 | 0.6273 | 0.6250 | 0.6223,"게임 백엔드 개발자(5년 이상) | WEBFRONT-K GUI 개발 | 프론트 개발 3-5년차 | c#, db 관련 개발자 | Full-stack Engineer",,0.05,,,
jaeyeong2659/Unity_Portfolio,https://github.com/jaeyeong2659/Unity_Portfolio,게임 개발,게임 개발,ai_classifier_rerank,1,1,1,게임 서버,게임 서버 | 프론트엔드 | SW/솔루션 | SW/솔루션 | 웹 풀스택,0.6369 | 0.6273 | 0.6288 | 0.6250 | 0.6223,0.7684 | 0.6313 | 0.6288 | 0.6250 | 0.6223,"게임 백엔드 개발자(5년 이상) | 프론트 개발 3-5년차 | WEBFRONT-K GUI 개발 | c#, db 관련 개발자 | Full-stack Engineer",,,게임 개발,게임 개발:0.8767 | 인공지능/머신러닝:0.0400 | 프론트엔드:0.0267 | 빅데이터 엔지니어:0.0233 | DevOps/시스템 엔지니어:0.0167,0.15
fan950/Match-3-Game,https://github.com/fan950/Match-3-Game,게임 개발,게임 개발,faiss_only,1,1,1,게임 클라이언트,게임 클라이언트 | 프론트엔드 | 게임 서버 | 프론트엔드 | SW/솔루션,0.6224 | 0.6163 | 0.6031 | 0.5950 | 0.5904,0.6224 | 0.6163 | 0.6031 | 0.5950 | 0.5904,"게임 개발자(1~3년) | 프론트 개발 3-5년차 | 게임 백엔드 개발자(5년 이상) | 프론트엔드 개발자_1~4년 | c#, db 관련 개발자",,,,,
fan950/Match-3-Game,https://github.com/fan950/Match-3-Game,게임 개발,게임 개발,domain_rerank,1,1,1,게임 클라이언트,게임 클라이언트 | 게임 서버 | 프론트엔드 | 프론트엔드 | SW/솔루션,0.6224 | 0.6031 | 0.6163 | 0.5950 | 0.5904,0.6724 | 0.6531 | 0.6163 | 0.5950 | 0.5904,"게임 개발자(1~3년) | 게임 백엔드 개발자(5년 이상) | 프론트 개발 3-5년차 | 프론트엔드 개발자_1~4년 | c#, db 관련 개발자",게임 개발,0.05,,,
fan950/Match-3-Game,https://github.com/fan950/Match-3-Game,게임 개발,게임 개발,ai_classifier_rerank,1,1,1,게임 클라이언트,게임 클라이언트 | 게임 서버 | 프론트엔드 | 프론트엔드 | SW/솔루션,0.6224 | 0.6031 | 0.6163 | 0.5950 | 0.5904,0.7434 | 0.7241 | 0.6228 | 0.6015 | 0.5904,"게임 개발자(1~3년) | 게임 백엔드 개발자(5년 이상) | 프론트 개발 3-5년차 | 프론트엔드 개발자_1~4년 | c#, db 관련 개발자",,,게임 개발,게임 개발:0.8067 | 인공지능/머신러닝:0.0667 | 프론트엔드:0.0433 | 모바일 앱:0.0333 | DevOps/시스템 엔지니어:0.0133,0.15
LHuHyeon/Security_Escape_Game,https://github.com/LHuHyeon/Security_Escape_Game,게임 개발,게임 개발,faiss_only,1,1,1,게임 서버,게임 서버 | 프론트엔드 | SW/솔루션 | 게임 클라이언트 | 서버/백엔드,0.6158 | 0.6118 | 0.6086 | 0.6061 | 0.6029,0.6158 | 0.6118 | 0.6086 | 0.6061 | 0.6029,게임 백엔드 개발자(5년 이상) | 프론트 개발 3-5년차 | LOST ARK 개발QA 담당 | 게임 개발자(1~3년) | LOST ARK Mobile 서버개발 담당,,,,,
LHuHyeon/Security_Escape_Game,https://github.com/LHuHyeon/Security_Escape_Game,게임 개발,게임 개발,domain_rerank,1,1,1,게임 서버,게임 서버 | 게임 클라이언트 | 프론트엔드 | SW/솔루션 | 서버/백엔드,0.6158 | 0.6061 | 0.6118 | 0.6086 | 0.6029,0.6658 | 0.6561 | 0.6118 | 0.6086 | 0.6029,게임 백엔드 개발자(5년 이상) | 게임 개발자(1~3년) | 프론트 개발 3-5년차 | LOST ARK 개발QA 담당 | LOST ARK Mobile 서버개발 담당,게임 개발,0.05,,,
LHuHyeon/Security_Escape_Game,https://github.com/LHuHyeon/Security_Escape_Game,게임 개발,게임 개발,ai_classifier_rerank,1,1,1,게임 서버,게임 서버 | 게임 클라이언트 | 프론트엔드 | SW/솔루션 | 서버/백엔드,0.6158 | 0.6061 | 0.6118 | 0.6086 | 0.6029,0.7373 | 0.7276 | 0.6173 | 0.6086 | 0.6039,게임 백엔드 개발자(5년 이상) | 게임 개발자(1~3년) | 프론트 개발 3-5년차 | LOST ARK 개발QA 담당 | LOST ARK Mobile 서버개발 담당,,,게임 개발,게임 개발:0.8100 | 인공지능/머신러닝:0.0500 | DevOps/시스템 엔지니어:0.0433 | 빅데이터 엔지니어:0.0400 | 프론트엔드:0.0367,0.15
LiztyStalker/Portfolio,https://github.com/LiztyStalker/Portfolio,게임 개발,게임 개발,faiss_only,0,0,1,QA 엔지니어,QA 엔지니어 | 프론트엔드 | SW/솔루션 | SW/솔루션 | 게임 클라이언트,0.6147 | 0.6136 | 0.5963 | 0.5933 | 0.5836,0.6147 | 0.6136 | 0.5963 | 0.5933 | 0.5836,[신작팀] 하이퍼캐주얼 QA | React 기반 웹 인터랙티브 이벤트 엔진 개발 리드 | Mobile Client Engineer | LOST ARK 개발QA 담당 | 게임 개발자(1~3년),,,,,
LiztyStalker/Portfolio,https://github.com/LiztyStalker/Portfolio,게임 개발,게임 개발,domain_rerank,0,0,1,QA 엔지니어,QA 엔지니어 | 프론트엔드 | SW/솔루션 | SW/솔루션 | 게임 클라이언트,0.6147 | 0.6136 | 0.5963 | 0.5933 | 0.5836,0.6147 | 0.6136 | 0.5963 | 0.5933 | 0.5836,[신작팀] 하이퍼캐주얼 QA | React 기반 웹 인터랙티브 이벤트 엔진 개발 리드 | Mobile Client Engineer | LOST ARK 개발QA 담당 | 게임 개발자(1~3년),,0.05,,,
LiztyStalker/Portfolio,https://github.com/LiztyStalker/Portfolio,게임 개발,게임 개발,ai_classifier_rerank,1,1,1,게임 클라이언트,게임 클라이언트 | QA 엔지니어 | 프론트엔드 | SW/솔루션 | SW/솔루션,0.5836 | 0.6147 | 0.6136 | 0.5963 | 0.5933,0.7041 | 0.6147 | 0.6136 | 0.5963 | 0.5933,게임 개발자(1~3년) | [신작팀] 하이퍼캐주얼 QA | React 기반 웹 인터랙티브 이벤트 엔진 개발 리드 | Mobile Client Engineer | LOST ARK 개발QA 담당,,,게임 개발,게임 개발:0.8033 | 모바일 앱:0.0867 | DevOps/시스템 엔지니어:0.0500 | 인공지능/머신러닝:0.0267 | 빅데이터 엔지니어:0.0233,0.15
nowonsang/portfolio,https://github.com/nowonsang/portfolio,게임 개발,게임 개발,faiss_only,0,0,0,서버/백엔드,서버/백엔드 | 서버/백엔드 | 서버/백엔드 | 서버/백엔드 | 서버/백엔드,0.7951 | 0.7861 | 0.7816 | 0.7802 | 0.7770,0.7951 | 0.7861 | 0.7816 | 0.7802 | 0.7770,백엔드 개발자 | 백엔드 개발자 | 백엔드 개발자 3년 이상 | 백엔드 개발자(5년 이상) | BackEnd Engineer,,,,,
nowonsang/portfolio,https://github.com/nowonsang/portfolio,게임 개발,게임 개발,domain_rerank,0,0,0,서버/백엔드,서버/백엔드 | 서버/백엔드 | 서버/백엔드 | 서버/백엔드 | 서버/백엔드,0.7951 | 0.7861 | 0.7816 | 0.7802 | 0.7770,0.7951 | 0.7861 | 0.7816 | 0.7802 | 0.7770,백엔드 개발자 | 백엔드 개발자 | 백엔드 개발자 3년 이상 | 백엔드 개발자(5년 이상) | BackEnd Engineer,,0.05,,,
nowonsang/portfolio,https://github.com/nowonsang/portfolio,게임 개발,게임 개발,ai_classifier_rerank,0,0,0,서버/백엔드,서버/백엔드 | 서버/백엔드 | 서버/백엔드 | 서버/백엔드 | 서버/백엔드,0.7951 | 0.7861 | 0.7816 | 0.7802 | 0.7770,0.8016 | 0.7926 | 0.7881 | 0.7867 | 0.7835,백엔드 개발자 | 백엔드 개발자 | 백엔드 개발자 3년 이상 | 백엔드 개발자(5년 이상) | BackEnd Engineer,,,모바일 앱,모바일 앱:0.6833 | 게임 개발:0.0700 | 인공지능/머신러닝:0.0600 | 빅데이터 엔지니어:0.0467 | 프론트엔드:0.0467,0.15
PNUCSE/Capstone-2022-1-35,https://github.com/PNUCSE/Capstone-2022-1-35,블록체인,블록체인,faiss_only,0,0,0,devops/시스템 엔지니어,devops/시스템 엔지니어 | SW/솔루션 | devops/시스템 엔지니어 | 웹 풀스택 | 프론트엔드,0.7216 | 0.7135 | 0.7124 | 0.7052 | 0.7001,0.7216 | 0.7135 | 0.7124 | 0.7052 | 0.7001,DevOps Engineer (SRE) [일본] | [상장사] 파인뷰 FW개발(업계최고대우) | 네트워크 제어/관리 시스템 개발 | Fullstack Engineer | 프론트엔드 개발자,,,,,
PNUCSE/Capstone-2022-1-35,https://github.com/PNUCSE/Capstone-2022-1-35,블록체인,블록체인,domain_rerank,0,0,0,devops/시스템 엔지니어,devops/시스템 엔지니어 | SW/솔루션 | devops/시스템 엔지니어 | 웹 풀스택 | 프론트엔드,0.7216 | 0.7135 | 0.7124 | 0.7052 | 0.7001,0.7216 | 0.7135 | 0.7124 | 0.7052 | 0.7001,DevOps Engineer (SRE) [일본] | [상장사] 파인뷰 FW개발(업계최고대우) | 네트워크 제어/관리 시스템 개발 | Fullstack Engineer | 프론트엔드 개발자,,0.05,,,
PNUCSE/Capstone-2022-1-35,https://github.com/PNUCSE/Capstone-2022-1-35,블록체인,블록체인,ai_classifier_rerank,0,0,0,devops/시스템 엔지니어,devops/시스템 엔지니어 | devops/시스템 엔지니어 | SW/솔루션 | 웹 풀스택 | 프론트엔드,0.7216 | 0.7124 | 0.7135 | 0.7052 | 0.7001,0.7496 | 0.7404 | 0.7135 | 0.7052 | 0.7031,DevOps Engineer (SRE) [일본] | 네트워크 제어/관리 시스템 개발 | [상장사] 파인뷰 FW개발(업계최고대우) | Fullstack Engineer | 프론트엔드 개발자,,,블록체인,블록체인:0.6600 | DevOps/시스템 엔지니어:0.1867 | 빅데이터 엔지니어:0.0433 | 게임 개발:0.0367 | 인공지능/머신러닝:0.0367,0.15
potential1205/betty,https://github.com/potential1205/betty,블록체인,블록체인,faiss_only,0,0,0,프론트엔드,프론트엔드 | 프론트엔드 | 서버/백엔드 | 웹 풀스택 | 웹 풀스택,0.8524 | 0.8475 | 0.8422 | 0.8368 | 0.8361,0.8524 | 0.8475 | 0.8422 | 0.8368 | 0.8361,[Tech] 웹 프론트엔드 개발자 | 프론트엔드 개발자 | 백엔드 개발자 | 풀스택 (Full-stack) 개발자 | 프론트·백엔드 개발자 채용,,,,,
potential1205/betty,https://github.com/potential1205/betty,블록체인,블록체인,domain_rerank,0,0,0,프론트엔드,프론트엔드 | 프론트엔드 | 서버/백엔드 | 웹 풀스택 | 웹 풀스택,0.8524 | 0.8475 | 0.8422 | 0.8368 | 0.8361,0.9024 | 0.8975 | 0.8922 | 0.8368 | 0.8361,[Tech] 웹 프론트엔드 개발자 | 프론트엔드 개발자 | 백엔드 개발자 | 풀스택 (Full-stack) 개발자 | 프론트·백엔드 개발자 채용,게임 개발 | 웹 프론트엔드 | 서버/백엔드 | 블록체인,0.05,,,
potential1205/betty,https://github.com/potential1205/betty,블록체인,블록체인,ai_classifier_rerank,0,0,0,프론트엔드,프론트엔드 | 프론트엔드 | 서버/백엔드 | 웹 풀스택 | 웹 풀스택,0.8524 | 0.8475 | 0.8422 | 0.8368 | 0.8361,0.8629 | 0.8580 | 0.8537 | 0.8368 | 0.8361,[Tech] 웹 프론트엔드 개발자 | 프론트엔드 개발자 | 백엔드 개발자 | 풀스택 (Full-stack) 개발자 | 프론트·백엔드 개발자 채용,,,블록체인,블록체인:0.7767 | 서버/백엔드:0.0767 | 프론트엔드:0.0700 | 인공지능/머신러닝:0.0267 | 빅데이터 엔지니어:0.0200,0.15
JoonSoo-Kim/VIN,https://github.com/JoonSoo-Kim/VIN,블록체인,블록체인,faiss_only,0,0,0,프론트엔드,프론트엔드 | QA 엔지니어 | 프론트엔드 | 프론트엔드 | 프론트엔드,0.6787 | 0.6675 | 0.6525 | 0.6510 | 0.6507,0.6787 | 0.6675 | 0.6525 | 0.6510 | 0.6507,"프론트엔드 개발자_1~4년 | [프리랜서][시흥] Ros 데모 테스트 개발 | Software Engineer, Web Frontend | Frontend Engineer (React) | Frontend Developer (React)",,,,,
JoonSoo-Kim/VIN,https://github.com/JoonSoo-Kim/VIN,블록체인,블록체인,domain_rerank,0,0,0,프론트엔드,프론트엔드 | 프론트엔드 | 프론트엔드 | 프론트엔드 | QA 엔지니어,0.6787 | 0.6525 | 0.6510 | 0.6507 | 0.6675,0.7287 | 0.7025 | 0.7010 | 0.7007 | 0.6675,"프론트엔드 개발자_1~4년 | Software Engineer, Web Frontend | Frontend Engineer (React) | Frontend Developer (React) | [프리랜서][시흥] Ros 데모 테스트 개발",웹 프론트엔드 | 서버/백엔드 | 도구 개발,0.05,,,
JoonSoo-Kim/VIN,https://github.com/JoonSoo-Kim/VIN,블록체인,블록체인,ai_classifier_rerank,0,0,0,프론트엔드,프론트엔드 | QA 엔지니어 | 프론트엔드 | 프론트엔드 | 프론트엔드,0.6787 | 0.6675 | 0.6525 | 0.6510 | 0.6507,0.6912 | 0.6675 | 0.6650 | 0.6635 | 0.6632,"프론트엔드 개발자_1~4년 | [프리랜서][시흥] Ros 데모 테스트 개발 | Software Engineer, Web Frontend | Frontend Engineer (React) | Frontend Developer (React)",,,인공지능/머신러닝,인공지능/머신러닝:0.6467 | 프론트엔드:0.0833 | 게임 개발:0.0667 | DevOps/시스템 엔지니어:0.0633 | 모바일 앱:0.0600,0.15
SangjunRyu/clinical-search-data-pipeline,https://github.com/SangjunRyu/clinical-search-data-pipeline,빅데이터 엔지니어,빅데이터 엔지니어,faiss_only,0,1,1,서버/백엔드,서버/백엔드 | 빅데이터 엔지니어 | SW/솔루션 | 서버/백엔드 | SW/솔루션,0.7965 | 0.7920 | 0.7848 | 0.7806 | 0.7748,0.7965 | 0.7920 | 0.7848 | 0.7806 | 0.7748,백엔드 개발자_3년차 이상 | 빅데이터 솔루션 엔지니어 (1년 이상) | Data Engineer | 백엔드/데이터 플랫폼 엔지니어 | AI개발자 모집,,,,,
SangjunRyu/clinical-search-data-pipeline,https://github.com/SangjunRyu/clinical-search-data-pipeline,빅데이터 엔지니어,빅데이터 엔지니어,domain_rerank,1,1,1,빅데이터 엔지니어,빅데이터 엔지니어 | 서버/백엔드 | SW/솔루션 | 서버/백엔드 | SW/솔루션,0.7920 | 0.7965 | 0.7848 | 0.7806 | 0.7748,0.8420 | 0.7965 | 0.7848 | 0.7806 | 0.7748,빅데이터 솔루션 엔지니어 (1년 이상) | 백엔드 개발자_3년차 이상 | Data Engineer | 백엔드/데이터 플랫폼 엔지니어 | AI개발자 모집,빅데이터 엔지니어,0.05,,,
SangjunRyu/clinical-search-data-pipeline,https://github.com/SangjunRyu/clinical-search-data-pipeline,빅데이터 엔지니어,빅데이터 엔지니어,ai_classifier_rerank,1,1,1,빅데이터 엔지니어,빅데이터 엔지니어 | 서버/백엔드 | SW/솔루션 | 서버/백엔드 | SW/솔루션,0.7920 | 0.7965 | 0.7848 | 0.7806 | 0.7748,0.9115 | 0.7995 | 0.7848 | 0.7836 | 0.7748,빅데이터 솔루션 엔지니어 (1년 이상) | 백엔드 개발자_3년차 이상 | Data Engineer | 백엔드/데이터 플랫폼 엔지니어 | AI개발자 모집,,,빅데이터 엔지니어,빅데이터 엔지니어:0.7967 | 인공지능/머신러닝:0.0833 | 프론트엔드:0.0500 | DevOps/시스템 엔지니어:0.0233 | 서버/백엔드:0.0200,0.15
jms0522/Streaming-Data,https://github.com/jms0522/Streaming-Data,빅데이터 엔지니어,빅데이터 엔지니어,faiss_only,0,0,1,SW/솔루션,SW/솔루션 | 서버/백엔드 | 서버/백엔드 | 빅데이터 엔지니어 | 인공지능/머신러닝,0.8126 | 0.8014 | 0.7990 | 0.7984 | 0.7969,0.8126 | 0.8014 | 0.7990 | 0.7984 | 0.7969,AI개발자 모집 | 파이썬 백엔드 개발자 | 백엔드 개발자_3년차 이상 | 빅데이터 솔루션 엔지니어 (1년 이상) | LLM RAG 및 AI Agent 개발 신입,,,,,
jms0522/Streaming-Data,https://github.com/jms0522/Streaming-Data,빅데이터 엔지니어,빅데이터 엔지니어,domain_rerank,1,1,1,빅데이터 엔지니어,빅데이터 엔지니어 | SW/솔루션 | 서버/백엔드 | 서버/백엔드 | 인공지능/머신러닝,0.7984 | 0.8126 | 0.8014 | 0.7990 | 0.7969,0.8484 | 0.8126 | 0.8014 | 0.7990 | 0.7969,빅데이터 솔루션 엔지니어 (1년 이상) | AI개발자 모집 | 파이썬 백엔드 개발자 | 백엔드 개발자_3년차 이상 | LLM RAG 및 AI Agent 개발 신입,빅데이터 엔지니어,0.05,,,
jms0522/Streaming-Data,https://github.com/jms0522/Streaming-Data,빅데이터 엔지니어,빅데이터 엔지니어,ai_classifier_rerank,1,1,1,빅데이터 엔지니어,빅데이터 엔지니어 | 서버/백엔드 | SW/솔루션 | 서버/백엔드 | 인공지능/머신러닝,0.7984 | 0.8014 | 0.8126 | 0.7990 | 0.7969,0.8824 | 0.8134 | 0.8126 | 0.8110 | 0.8079,빅데이터 솔루션 엔지니어 (1년 이상) | 파이썬 백엔드 개발자 | AI개발자 모집 | 백엔드 개발자_3년차 이상 | LLM RAG 및 AI Agent 개발 신입,,,빅데이터 엔지니어,빅데이터 엔지니어:0.5600 | 블록체인:0.1333 | 서버/백엔드:0.0800 | 인공지능/머신러닝:0.0733 | DevOps/시스템 엔지니어:0.0600,0.15
dharana77/data-pipeline-for-music-recommendation,https://github.com/dharana77/data-pipeline-for-music-recommendation,빅데이터 엔지니어,빅데이터 엔지니어,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | 서버/백엔드 | 서버/백엔드 | 서버/백엔드 | 인공지능/머신러닝,0.7858 | 0.7742 | 0.7721 | 0.7613 | 0.7604,0.7858 | 0.7742 | 0.7721 | 0.7613 | 0.7604,AI개발자 모집 | 파이썬 백엔드 개발자 | Python Developer | 백엔드 개발자_3년차 이상 | LLM RAG 및 AI Agent 개발 신입,,,,,
dharana77/data-pipeline-for-music-recommendation,https://github.com/dharana77/data-pipeline-for-music-recommendation,빅데이터 엔지니어,빅데이터 엔지니어,domain_rerank,0,0,0,SW/솔루션,SW/솔루션 | 서버/백엔드 | 서버/백엔드 | 서버/백엔드 | 인공지능/머신러닝,0.7858 | 0.7742 | 0.7721 | 0.7613 | 0.7604,0.7858 | 0.7742 | 0.7721 | 0.7613 | 0.7604,AI개발자 모집 | 파이썬 백엔드 개발자 | Python Developer | 백엔드 개발자_3년차 이상 | LLM RAG 및 AI Agent 개발 신입,빅데이터 엔지니어,0.05,,,
dharana77/data-pipeline-for-music-recommendation,https://github.com/dharana77/data-pipeline-for-music-recommendation,빅데이터 엔지니어,빅데이터 엔지니어,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | 서버/백엔드 | 서버/백엔드 | 서버/백엔드 | 인공지능/머신러닝,0.7858 | 0.7742 | 0.7721 | 0.7613 | 0.7604,0.7858 | 0.7797 | 0.7776 | 0.7668 | 0.7639,AI개발자 모집 | 파이썬 백엔드 개발자 | Python Developer | 백엔드 개발자_3년차 이상 | LLM RAG 및 AI Agent 개발 신입,,,빅데이터 엔지니어,빅데이터 엔지니어:0.8100 | DevOps/시스템 엔지니어:0.0567 | 블록체인:0.0367 | 서버/백엔드:0.0367 | 모바일 앱:0.0233,0.15
UICHEOL-HWANG/subway_pipeline,https://github.com/UICHEOL-HWANG/subway_pipeline,빅데이터 엔지니어,빅데이터 엔지니어,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | 인공지능/머신러닝 | SW/솔루션 | 인공지능/머신러닝,0.7472 | 0.7439 | 0.7329 | 0.7323 | 0.7192,0.7472 | 0.7439 | 0.7329 | 0.7323 | 0.7192,데이터 플랫폼 엔지니어 (3년차~PL) Spark · Airflow · K8s | 데이터 플랫폼 엔지니어 (3년차~PL) | Energy AI Team/Data Engineer | 데이터 분석 및 BI운영 (대리~과장) | AI 에이전트 엔지니어 (5년차~),,,,,
UICHEOL-HWANG/subway_pipeline,https://github.com/UICHEOL-HWANG/subway_pipeline,빅데이터 엔지니어,빅데이터 엔지니어,domain_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | 인공지능/머신러닝 | SW/솔루션 | 인공지능/머신러닝,0.7472 | 0.7439 | 0.7329 | 0.7323 | 0.7192,0.7472 | 0.7439 | 0.7329 | 0.7323 | 0.7192,데이터 플랫폼 엔지니어 (3년차~PL) Spark · Airflow · K8s | 데이터 플랫폼 엔지니어 (3년차~PL) | Energy AI Team/Data Engineer | 데이터 분석 및 BI운영 (대리~과장) | AI 에이전트 엔지니어 (5년차~),빅데이터 엔지니어,0.05,,,
UICHEOL-HWANG/subway_pipeline,https://github.com/UICHEOL-HWANG/subway_pipeline,빅데이터 엔지니어,빅데이터 엔지니어,ai_classifier_rerank,0,0,0,인공지능/머신러닝,인공지능/머신러닝 | SW/솔루션 | SW/솔루션 | 인공지능/머신러닝 | SW/솔루션,0.7329 | 0.7472 | 0.7439 | 0.7192 | 0.7323,0.7549 | 0.7472 | 0.7439 | 0.7412 | 0.7323,Energy AI Team/Data Engineer | 데이터 플랫폼 엔지니어 (3년차~PL) Spark · Airflow · K8s | 데이터 플랫폼 엔지니어 (3년차~PL) | AI 에이전트 엔지니어 (5년차~) | 데이터 분석 및 BI운영 (대리~과장),,,빅데이터 엔지니어,빅데이터 엔지니어:0.6667 | 인공지능/머신러닝:0.1467 | DevOps/시스템 엔지니어:0.0667 | 게임 개발:0.0467 | 모바일 앱:0.0300,0.15
u-hajin/seoul-population-data-pipeline,https://github.com/u-hajin/seoul-population-data-pipeline,빅데이터 엔지니어,빅데이터 엔지니어,faiss_only,0,1,1,서버/백엔드,서버/백엔드 | 빅데이터 엔지니어 | SW/솔루션 | 서버/백엔드 | 인공지능/머신러닝,0.7817 | 0.7719 | 0.7704 | 0.7625 | 0.7578,0.7817 | 0.7719 | 0.7704 | 0.7625 | 0.7578,백엔드 개발자_3년차 이상 | 빅데이터 솔루션 엔지니어 (1년 이상) | AI개발자 모집 | Python Developer | R&BD사업본부 피지컬 AI 데이터 처리 연구개발자,,,,,
u-hajin/seoul-population-data-pipeline,https://github.com/u-hajin/seoul-population-data-pipeline,빅데이터 엔지니어,빅데이터 엔지니어,domain_rerank,1,1,1,빅데이터 엔지니어,빅데이터 엔지니어 | 서버/백엔드 | SW/솔루션 | 서버/백엔드 | 인공지능/머신러닝,0.7719 | 0.7817 | 0.7704 | 0.7625 | 0.7578,0.8219 | 0.7817 | 0.7704 | 0.7625 | 0.7578,빅데이터 솔루션 엔지니어 (1년 이상) | 백엔드 개발자_3년차 이상 | AI개발자 모집 | Python Developer | R&BD사업본부 피지컬 AI 데이터 처리 연구개발자,빅데이터 엔지니어,0.05,,,
