repo_key,repo_url,true_label,true_label_normalized,method,top1_hit,top3_hit,top5_hit,pred_top1_category,pred_categories_top5,similarities_top5,effective_scores_top5,positions_top5,detected_domains,domain_boost,ai_pred_label,ai_top_probs,ai_alpha
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,인공지능/머신러닝,인공지능/머신러닝,domain_rerank,0,0,0,iOS,iOS | SW/솔루션 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8160 | 0.8152 | 0.8075 | 0.8037 | 0.8023,0.8660 | 0.8152 | 0.8075 | 0.8037 | 0.8023,ADC(L4-L7 스위치) 애플리케이션 개발 | S/W 개발 (사원 ~ 선임) | L4-L7 스위치 가상화 솔루션 개발 경력 | GitLab 솔루션 엔지니어 | Linux System Engineer,게임 개발 | 웹 프론트엔드 | 서버/백엔드 | ML/AI | 모바일 앱 | DevOps/인프라 | 블록체인 | 빅데이터 엔지니어 | 도구 개발,0.05,,,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,인공지능/머신러닝,인공지능/머신러닝,ai_classifier_rerank,0,0,0,iOS,iOS | SW/솔루션 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8160 | 0.8152 | 0.8075 | 0.8037 | 0.8023,0.8167 | 0.8152 | 0.8075 | 0.8037 | 0.8023,ADC(L4-L7 스위치) 애플리케이션 개발 | S/W 개발 (사원 ~ 선임) | L4-L7 스위치 가상화 솔루션 개발 경력 | GitLab 솔루션 엔지니어 | Linux System Engineer,,,인공지능/머신러닝,인공지능/머신러닝:0.7500 | 빅데이터 엔지니어:0.0667 | HW/임베디드:0.0433 | devops/시스템 엔지니어:0.0300 | 웹 풀스택:0.0233,0.1
scikit-learn/scikit-learn,https://github.com/scikit-learn/scikit-learn,인공지능/머신러닝,인공지능/머신러닝,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8381 | 0.8128 | 0.8098 | 0.8074 | 0.7997,0.8381 | 0.8128 | 0.8098 | 0.8074 | 0.7997,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer | DevOps(K8s 기반) CI/CD 개발 엔지니어,,,,,
scikit-learn/scikit-learn,https://github.com/scikit-learn/scikit-learn,인공지능/머신러닝,인공지능/머신러닝,domain_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8381 | 0.8128 | 0.8098 | 0.8074 | 0.7997,0.8381 | 0.8128 | 0.8098 | 0.8074 | 0.7997,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer | DevOps(K8s 기반) CI/CD 개발 엔지니어,게임 개발 | 웹 프론트엔드 | ML/AI | 빅데이터 엔지니어 | 서버/백엔드 | 모바일 앱,0.05,,,
scikit-learn/scikit-learn,https://github.com/scikit-learn/scikit-learn,인공지능/머신러닝,인공지능/머신러닝,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8381 | 0.8128 | 0.8098 | 0.8074 | 0.7997,0.8381 | 0.8128 | 0.8098 | 0.8084 | 0.8007,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer | DevOps(K8s 기반) CI/CD 개발 엔지니어,,,인공지능/머신러닝,인공지능/머신러닝:0.7233 | 블록체인:0.1200 | HW/임베디드:0.0333 | 안드로이드:0.0300 | iOS:0.0267,0.1
mlflow/mlflow,https://github.com/mlflow/mlflow,인공지능/머신러닝,인공지능/머신러닝,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | 프론트엔드 | 프론트엔드 | SW/솔루션,0.8361 | 0.8221 | 0.8189 | 0.8120 | 0.8115,0.8361 | 0.8221 | 0.8189 | 0.8120 | 0.8115,L4-L7 스위치 가상화 솔루션 개발 경력 | S/W 개발 (사원 ~ 선임) | 프론트엔드 개발자 | [경력] 프론트엔드 개발자 | GitLab 솔루션 엔지니어,,,,,
mlflow/mlflow,https://github.com/mlflow/mlflow,인공지능/머신러닝,인공지능/머신러닝,domain_rerank,0,0,0,프론트엔드,프론트엔드 | 프론트엔드 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8189 | 0.8120 | 0.8361 | 0.8221 | 0.8115,0.8689 | 0.8620 | 0.8361 | 0.8221 | 0.8115,프론트엔드 개발자 | [경력] 프론트엔드 개발자 | L4-L7 스위치 가상화 솔루션 개발 경력 | S/W 개발 (사원 ~ 선임) | GitLab 솔루션 엔지니어,게임 개발 | 웹 프론트엔드 | 서버/백엔드 | ML/AI | DevOps/인프라 | 블록체인 | 빅데이터 엔지니어 | 도구 개발 | 모바일 앱,0.05,,,
mlflow/mlflow,https://github.com/mlflow/mlflow,인공지능/머신러닝,인공지능/머신러닝,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | 프론트엔드 | SW/솔루션 | 프론트엔드 | SW/솔루션,0.8361 | 0.8189 | 0.8221 | 0.8120 | 0.8115,0.8361 | 0.8253 | 0.8221 | 0.8184 | 0.8115,L4-L7 스위치 가상화 솔루션 개발 경력 | 프론트엔드 개발자 | S/W 개발 (사원 ~ 선임) | [경력] 프론트엔드 개발자 | GitLab 솔루션 엔지니어,,,인공지능/머신러닝,인공지능/머신러닝:0.3933 | 빅데이터 엔지니어:0.1433 | devops/시스템 엔지니어:0.1333 | 프론트엔드:0.0633 | 웹 풀스택:0.0533,0.1
openai/openai-cookbook,https://github.com/openai/openai-cookbook,인공지능/머신러닝,인공지능/머신러닝,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | 프론트엔드 | 프론트엔드 | SW/솔루션 | 프론트엔드,0.8097 | 0.8055 | 0.8035 | 0.8017 | 0.8003,0.8097 | 0.8055 | 0.8035 | 0.8017 | 0.8003,GitLab 솔루션 엔지니어 | 프론트엔드 개발자 | 프론트엔드 개발자 | L4-L7 스위치 가상화 솔루션 개발 경력 | [경력] 프론트엔드 개발자,,,,,
openai/openai-cookbook,https://github.com/openai/openai-cookbook,인공지능/머신러닝,인공지능/머신러닝,domain_rerank,0,0,0,프론트엔드,프론트엔드 | 프론트엔드 | 프론트엔드 | SW/솔루션 | SW/솔루션,0.8055 | 0.8035 | 0.8003 | 0.8097 | 0.8017,0.8555 | 0.8535 | 0.8503 | 0.8097 | 0.8017,프론트엔드 개발자 | 프론트엔드 개발자 | [경력] 프론트엔드 개발자 | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력,게임 개발 | 웹 프론트엔드 | 서버/백엔드 | ML/AI | 모바일 앱 | DevOps/인프라 | 빅데이터 엔지니어 | 도구 개발,0.05,,,
openai/openai-cookbook,https://github.com/openai/openai-cookbook,인공지능/머신러닝,인공지능/머신러닝,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | 프론트엔드 | 프론트엔드 | SW/솔루션 | 프론트엔드,0.8097 | 0.8055 | 0.8035 | 0.8017 | 0.8003,0.8097 | 0.8059 | 0.8038 | 0.8017 | 0.8006,GitLab 솔루션 엔지니어 | 프론트엔드 개발자 | 프론트엔드 개발자 | L4-L7 스위치 가상화 솔루션 개발 경력 | [경력] 프론트엔드 개발자,,,인공지능/머신러닝,인공지능/머신러닝:0.6700 | 안드로이드:0.0959 | HW/임베디드:0.0767 | 게임 클라이언트:0.0567 | 블록체인:0.0367,0.1
Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,인공지능/머신러닝,인공지능/머신러닝,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어,0.8409 | 0.8152 | 0.8132 | 0.8089 | 0.8073,0.8409 | 0.8152 | 0.8132 | 0.8089 | 0.8073,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | MLOps Engineer | 이리온 C++ 어플리케이션 개발자(서울) | 스타트투데이 데브옵스(DevOps) 엔지니어,,,,,
Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,인공지능/머신러닝,인공지능/머신러닝,domain_rerank,0,0,0,devops/시스템 엔지니어,devops/시스템 엔지니어 | SW/솔루션 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8073 | 0.8409 | 0.8152 | 0.8132 | 0.8089,0.8573 | 0.8409 | 0.8152 | 0.8132 | 0.8089,스타트투데이 데브옵스(DevOps) 엔지니어 | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | MLOps Engineer | 이리온 C++ 어플리케이션 개발자(서울),게임 개발 | 웹 프론트엔드 | 서버/백엔드 | ML/AI | DevOps/인프라 | 빅데이터 엔지니어 | 모바일 앱 | 블록체인,0.05,,,
Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,인공지능/머신러닝,인공지능/머신러닝,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | devops/시스템 엔지니어 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8409 | 0.8073 | 0.8152 | 0.8132 | 0.8089,0.8409 | 0.8153 | 0.8152 | 0.8132 | 0.8089,GitLab 솔루션 엔지니어 | 스타트투데이 데브옵스(DevOps) 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | MLOps Engineer | 이리온 C++ 어플리케이션 개발자(서울),,,인공지능/머신러닝,인공지능/머신러닝:0.6967 | devops/시스템 엔지니어:0.0800 | 게임 클라이언트:0.0467 | 블록체인:0.0300 | 빅데이터 엔지니어:0.0300,0.1
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,인공지능/머신러닝,인공지능/머신러닝,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | 프론트엔드 | SW/솔루션,0.8420 | 0.8194 | 0.8058 | 0.8038 | 0.8007,0.8420 | 0.8194 | 0.8058 | 0.8038 | 0.8007,L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | GitLab 솔루션 엔지니어 | [경력] 프론트엔드 개발자 | AI개발자 모집,,,,,
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,인공지능/머신러닝,인공지능/머신러닝,domain_rerank,0,0,0,프론트엔드,프론트엔드 | SW/솔루션 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8038 | 0.8420 | 0.8194 | 0.8058 | 0.8007,0.8538 | 0.8420 | 0.8194 | 0.8058 | 0.8007,[경력] 프론트엔드 개발자 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | GitLab 솔루션 엔지니어 | AI개발자 모집,웹 프론트엔드 | ML/AI | 빅데이터 엔지니어 | 게임 개발 | 서버/백엔드 | 모바일 앱 | DevOps/인프라 | 블록체인,0.05,,,
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,인공지능/머신러닝,인공지능/머신러닝,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | 프론트엔드 | SW/솔루션,0.8420 | 0.8194 | 0.8058 | 0.8038 | 0.8007,0.8420 | 0.8194 | 0.8058 | 0.8041 | 0.8007,L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | GitLab 솔루션 엔지니어 | [경력] 프론트엔드 개발자 | AI개발자 모집,,,인공지능/머신러닝,인공지능/머신러닝:0.5867 | 블록체인:0.1000 | 안드로이드:0.0967 | 게임 서버:0.0600 | 웹 풀스택:0.0467,0.1
android/nowinandroid,https://github.com/android/nowinandroid,안드로이드,안드로이드,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8436 | 0.8254 | 0.8192 | 0.8057 | 0.8004,0.8436 | 0.8254 | 0.8192 | 0.8057 | 0.8004,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer | DevOps(K8s 기반) CI/CD 개발 엔지니어,,,,,
android/nowinandroid,https://github.com/android/nowinandroid,안드로이드,안드로이드,domain_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8436 | 0.8254 | 0.8192 | 0.8057 | 0.8004,0.8436 | 0.8254 | 0.8192 | 0.8057 | 0.8004,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer | DevOps(K8s 기반) CI/CD 개발 엔지니어,게임 개발 | 웹 프론트엔드 | 서버/백엔드 | 모바일 앱 | ML/AI | 블록체인,0.05,,,
android/nowinandroid,https://github.com/android/nowinandroid,안드로이드,안드로이드,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8436 | 0.8254 | 0.8192 | 0.8057 | 0.8004,0.8436 | 0.8254 | 0.8192 | 0.8074 | 0.8021,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer | DevOps(K8s 기반) CI/CD 개발 엔지니어,,,안드로이드,안드로이드:0.7067 | iOS:0.1867 | 크로스플랫폼 앱:0.0233 | 블록체인:0.0200 | devops/시스템 엔지니어:0.0167,0.1
android/sunflower,https://github.com/android/sunflower,안드로이드,안드로이드,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8436 | 0.8254 | 0.8192 | 0.8057 | 0.8004,0.8436 | 0.8254 | 0.8192 | 0.8057 | 0.8004,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer | DevOps(K8s 기반) CI/CD 개발 엔지니어,,,,,
android/sunflower,https://github.com/android/sunflower,안드로이드,안드로이드,domain_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8436 | 0.8254 | 0.8192 | 0.8057 | 0.8004,0.8436 | 0.8254 | 0.8192 | 0.8057 | 0.8004,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer | DevOps(K8s 기반) CI/CD 개발 엔지니어,서버/백엔드 | 모바일 앱 | 게임 개발 | ML/AI,0.05,,,
android/sunflower,https://github.com/android/sunflower,안드로이드,안드로이드,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8436 | 0.8254 | 0.8192 | 0.8057 | 0.8004,0.8436 | 0.8254 | 0.8192 | 0.8057 | 0.8004,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer | DevOps(K8s 기반) CI/CD 개발 엔지니어,,,안드로이드,안드로이드:0.8833 | iOS:0.0467 | HW/임베디드:0.0200 | 게임 서버:0.0133 | 크로스플랫폼 앱:0.0100,0.1
square/okhttp,https://github.com/square/okhttp,안드로이드,안드로이드,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8412 | 0.8302 | 0.8232 | 0.8126 | 0.8101,0.8412 | 0.8302 | 0.8232 | 0.8126 | 0.8101,L4-L7 스위치 가상화 솔루션 개발 경력 | GitLab 솔루션 엔지니어 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer | 개발자(devops/시스템엔지니어) 채용 (경력1년~4년),,,,,
square/okhttp,https://github.com/square/okhttp,안드로이드,안드로이드,domain_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8412 | 0.8302 | 0.8232 | 0.8126 | 0.8101,0.8412 | 0.8302 | 0.8232 | 0.8126 | 0.8101,L4-L7 스위치 가상화 솔루션 개발 경력 | GitLab 솔루션 엔지니어 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer | 개발자(devops/시스템엔지니어) 채용 (경력1년~4년),웹 프론트엔드 | 도구 개발 | 게임 개발 | 서버/백엔드 | ML/AI | 모바일 앱 | 블록체인,0.05,,,
square/okhttp,https://github.com/square/okhttp,안드로이드,안드로이드,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8412 | 0.8302 | 0.8232 | 0.8126 | 0.8101,0.8412 | 0.8302 | 0.8232 | 0.8153 | 0.8128,L4-L7 스위치 가상화 솔루션 개발 경력 | GitLab 솔루션 엔지니어 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer | 개발자(devops/시스템엔지니어) 채용 (경력1년~4년),,,안드로이드,안드로이드:0.2467 | HW/임베디드:0.1600 | iOS:0.1533 | 서버/백엔드:0.0833 | 게임 서버:0.0800,0.1
square/retrofit,https://github.com/square/retrofit,안드로이드,안드로이드,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8416 | 0.8322 | 0.8189 | 0.8096 | 0.8026,0.8416 | 0.8322 | 0.8189 | 0.8096 | 0.8026,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer | 개발자(devops/시스템엔지니어) 채용 (경력1년~4년),,,,,
square/retrofit,https://github.com/square/retrofit,안드로이드,안드로이드,domain_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8416 | 0.8322 | 0.8189 | 0.8096 | 0.8026,0.8416 | 0.8322 | 0.8189 | 0.8096 | 0.8026,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer | 개발자(devops/시스템엔지니어) 채용 (경력1년~4년),게임 개발 | 웹 프론트엔드 | 서버/백엔드 | ML/AI | 모바일 앱,0.05,,,
square/retrofit,https://github.com/square/retrofit,안드로이드,안드로이드,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8416 | 0.8322 | 0.8189 | 0.8096 | 0.8026,0.8416 | 0.8322 | 0.8189 | 0.8096 | 0.8026,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer | 개발자(devops/시스템엔지니어) 채용 (경력1년~4년),,,안드로이드,안드로이드:0.7133 | iOS:0.1067 | HW/임베디드:0.0400 | 게임 서버:0.0400 | 블록체인:0.0333,0.1
android/architecture-samples,https://github.com/android/architecture-samples,안드로이드,안드로이드,faiss_only,0,0,1,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | 안드로이드 | devops/시스템 엔지니어,0.8355 | 0.8316 | 0.8219 | 0.7997 | 0.7995,0.8355 | 0.8316 | 0.8219 | 0.7997 | 0.7995,"GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | SW 개발자 신입 [Android, C, C++, QT] | SRE/DevOps Engineer",,,,,
android/architecture-samples,https://github.com/android/architecture-samples,안드로이드,안드로이드,domain_rerank,1,1,1,안드로이드,안드로이드 | SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어,0.7997 | 0.8355 | 0.8316 | 0.8219 | 0.7995,0.8497 | 0.8355 | 0.8316 | 0.8219 | 0.7995,"SW 개발자 신입 [Android, C, C++, QT] | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer",모바일 앱 | 서버/백엔드 | ML/AI,0.05,,,
android/architecture-samples,https://github.com/android/architecture-samples,안드로이드,안드로이드,ai_classifier_rerank,1,1,1,안드로이드,안드로이드 | SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어,0.7997 | 0.8355 | 0.8316 | 0.8219 | 0.7995,0.8767 | 0.8355 | 0.8316 | 0.8219 | 0.8002,"SW 개발자 신입 [Android, C, C++, QT] | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer",,,안드로이드,안드로이드:0.7700 | iOS:0.0700 | 인공지능/머신러닝:0.0333 | 게임 서버:0.0267 | 블록체인:0.0200,0.1
chrisbanes/tivi,https://github.com/chrisbanes/tivi,안드로이드,안드로이드,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | 서버/백엔드 | 서버/백엔드 | devops/시스템 엔지니어,0.8241 | 0.8071 | 0.7987 | 0.7890 | 0.7835,0.8241 | 0.8071 | 0.7987 | 0.7890 | 0.7835,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 경력 개발자(백엔드) 채용 | 서버/백엔드 개발자 채용 (경력1년~4년) | [DC파트] 인프라 엔지니어 시스템 운영자,,,,,
chrisbanes/tivi,https://github.com/chrisbanes/tivi,안드로이드,안드로이드,domain_rerank,0,0,0,서버/백엔드,서버/백엔드 | 서버/백엔드 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어,0.7987 | 0.7890 | 0.8241 | 0.8071 | 0.7835,0.8487 | 0.8390 | 0.8241 | 0.8071 | 0.7835,경력 개발자(백엔드) 채용 | 서버/백엔드 개발자 채용 (경력1년~4년) | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | [DC파트] 인프라 엔지니어 시스템 운영자,웹 프론트엔드 | 서버/백엔드 | 모바일 앱 | 블록체인 | ML/AI,0.05,,,
chrisbanes/tivi,https://github.com/chrisbanes/tivi,안드로이드,안드로이드,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | 서버/백엔드 | 서버/백엔드 | devops/시스템 엔지니어,0.8241 | 0.8071 | 0.7987 | 0.7890 | 0.7835,0.8241 | 0.8071 | 0.7990 | 0.7893 | 0.7835,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 경력 개발자(백엔드) 채용 | 서버/백엔드 개발자 채용 (경력1년~4년) | [DC파트] 인프라 엔지니어 시스템 운영자,,,안드로이드,안드로이드:0.6667 | 게임 클라이언트:0.1267 | iOS:0.0967 | 크로스플랫폼 앱:0.0700 | 웹 풀스택:0.0133,0.1
android/compose-samples,https://github.com/android/compose-samples,안드로이드,안드로이드,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8277 | 0.7984 | 0.7965 | 0.7929 | 0.7826,0.8277 | 0.7984 | 0.7965 | 0.7929 | 0.7826,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | SRE/DevOps Engineer | 개발자(devops/시스템엔지니어) 채용 (경력1년~4년) | DevOps(K8s 기반) CI/CD 개발 엔지니어,,,,,
android/compose-samples,https://github.com/android/compose-samples,안드로이드,안드로이드,domain_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8277 | 0.7984 | 0.7965 | 0.7929 | 0.7826,0.8277 | 0.7984 | 0.7965 | 0.7929 | 0.7826,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | SRE/DevOps Engineer | 개발자(devops/시스템엔지니어) 채용 (경력1년~4년) | DevOps(K8s 기반) CI/CD 개발 엔지니어,게임 개발 | 웹 프론트엔드 | 서버/백엔드 | ML/AI | 모바일 앱 | 빅데이터 엔지니어,0.05,,,
android/compose-samples,https://github.com/android/compose-samples,안드로이드,안드로이드,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8277 | 0.7984 | 0.7965 | 0.7929 | 0.7826,0.8277 | 0.7984 | 0.7965 | 0.7929 | 0.7826,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | SRE/DevOps Engineer | 개발자(devops/시스템엔지니어) 채용 (경력1년~4년) | DevOps(K8s 기반) CI/CD 개발 엔지니어,,,안드로이드,안드로이드:0.7467 | 인공지능/머신러닝:0.0667 | HW/임베디드:0.0600 | 크로스플랫폼 앱:0.0567 | 게임 클라이언트:0.0433,0.1
android/iosched,https://github.com/android/iosched,안드로이드,안드로이드,faiss_only,0,0,0,서버/백엔드,서버/백엔드 | 서버/백엔드 | 서버/백엔드 | SW/솔루션 | devops/시스템 엔지니어,0.5323 | 0.5255 | 0.5214 | 0.5185 | 0.5122,0.5323 | 0.5255 | 0.5214 | 0.5185 | 0.5122,백엔드 개발자 | 백엔드 경력 채용 (2~5년) | 백엔드 개발자 2년 이상 | 보안 취약점 분석 담당(6년↑) | 카카오/네이버 연계시스템 서버 개발자,,,,,
android/iosched,https://github.com/android/iosched,안드로이드,안드로이드,domain_rerank,0,0,0,서버/백엔드,서버/백엔드 | 서버/백엔드 | 서버/백엔드 | SW/솔루션 | devops/시스템 엔지니어,0.5323 | 0.5255 | 0.5214 | 0.5185 | 0.5122,0.5323 | 0.5255 | 0.5214 | 0.5185 | 0.5122,백엔드 개발자 | 백엔드 경력 채용 (2~5년) | 백엔드 개발자 2년 이상 | 보안 취약점 분석 담당(6년↑) | 카카오/네이버 연계시스템 서버 개발자,,0.05,,,
android/iosched,https://github.com/android/iosched,안드로이드,안드로이드,ai_classifier_rerank,0,0,0,서버/백엔드,서버/백엔드 | 서버/백엔드 | 서버/백엔드 | SW/솔루션 | devops/시스템 엔지니어,0.5323 | 0.5255 | 0.5214 | 0.5185 | 0.5122,0.5323 | 0.5255 | 0.5214 | 0.5185 | 0.5122,백엔드 개발자 | 백엔드 경력 채용 (2~5년) | 백엔드 개발자 2년 이상 | 보안 취약점 분석 담당(6년↑) | 카카오/네이버 연계시스템 서버 개발자,,,QA 엔지니어,QA 엔지니어:0.2795 | 웹 풀스택:0.2489 | 안드로이드:0.2402 | 게임 서버:0.2214 | DBA:0.0033,0.1
