repo_key,repo_url,true_label,true_label_normalized,method,top1_hit,top3_hit,top5_hit,pred_top1_category,pred_categories_top5,similarities_top5,effective_scores_top5,positions_top5,detected_domains,domain_boost,ai_pred_label,ai_top_probs,ai_alpha
mattermost/mattermost,https://github.com/mattermost/mattermost,웹 풀스택,웹 풀스택,ai_classifier_rerank,0,0,0,프론트엔드,프론트엔드 | SW/솔루션 | SW/솔루션 | iOS | SW/솔루션,0.8127 | 0.8412 | 0.8319 | 0.8134 | 0.8106,0.8421 | 0.8412 | 0.8319 | 0.8154 | 0.8106,프론트엔드 개발자 | L4-L7 스위치 가상화 솔루션 개발 경력 | GitLab 솔루션 엔지니어 | ADC(L4-L7 스위치) 애플리케이션 개발 | S/W 개발 (사원 ~ 선임),,,프론트엔드,프론트엔드:0.2933 | DevOps/시스템 엔지니어:0.1633 | 게임 개발:0.1633 | 서버/백엔드:0.1267 | 블록체인:0.1100,0.1
discourse/discourse,https://github.com/discourse/discourse,웹 풀스택,웹 풀스택,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8435 | 0.8303 | 0.8242 | 0.8196 | 0.8110,0.8435 | 0.8303 | 0.8242 | 0.8196 | 0.8110,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer | 개발자(devops/시스템엔지니어) 채용 (경력1년~4년),,,,,
discourse/discourse,https://github.com/discourse/discourse,웹 풀스택,웹 풀스택,domain_rerank,0,0,0,devops/시스템 엔지니어,devops/시스템 엔지니어 | devops/시스템 엔지니어 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8196 | 0.8110 | 0.8435 | 0.8303 | 0.8242,0.8696 | 0.8610 | 0.8435 | 0.8303 | 0.8242,SRE/DevOps Engineer | 개발자(devops/시스템엔지니어) 채용 (경력1년~4년) | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울),게임 개발 | 웹 프론트엔드 | 서버/백엔드 | ML/AI | 모바일 앱 | DevOps/인프라 | 블록체인 | 빅데이터 엔지니어 | 도구 개발,0.05,,,
discourse/discourse,https://github.com/discourse/discourse,웹 풀스택,웹 풀스택,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어 | SW/솔루션 | SW/솔루션,0.8435 | 0.8196 | 0.8110 | 0.8303 | 0.8242,0.8435 | 0.8430 | 0.8344 | 0.8303 | 0.8242,GitLab 솔루션 엔지니어 | SRE/DevOps Engineer | 개발자(devops/시스템엔지니어) 채용 (경력1년~4년) | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울),,,프론트엔드,프론트엔드:0.2500 | DevOps/시스템 엔지니어:0.2333 | 빅데이터 엔지니어:0.1433 | 블록체인:0.1400 | 서버/백엔드:0.1000,0.1
open-project/openproject,https://github.com/open-project/openproject,웹 풀스택,웹 풀스택,faiss_only,0,0,0,서버/백엔드,서버/백엔드 | 서버/백엔드 | 서버/백엔드 | SW/솔루션 | devops/시스템 엔지니어,0.5323 | 0.5255 | 0.5214 | 0.5185 | 0.5122,0.5323 | 0.5255 | 0.5214 | 0.5185 | 0.5122,백엔드 개발자 | 백엔드 경력 채용 (2~5년) | 백엔드 개발자 2년 이상 | 보안 취약점 분석 담당(6년↑) | 카카오/네이버 연계시스템 서버 개발자,,,,,
open-project/openproject,https://github.com/open-project/openproject,웹 풀스택,웹 풀스택,domain_rerank,0,0,0,서버/백엔드,서버/백엔드 | 서버/백엔드 | 서버/백엔드 | SW/솔루션 | devops/시스템 엔지니어,0.5323 | 0.5255 | 0.5214 | 0.5185 | 0.5122,0.5323 | 0.5255 | 0.5214 | 0.5185 | 0.5122,백엔드 개발자 | 백엔드 경력 채용 (2~5년) | 백엔드 개발자 2년 이상 | 보안 취약점 분석 담당(6년↑) | 카카오/네이버 연계시스템 서버 개발자,,0.05,,,
open-project/openproject,https://github.com/open-project/openproject,웹 풀스택,웹 풀스택,ai_classifier_rerank,0,0,0,devops/시스템 엔지니어,devops/시스템 엔지니어 | 서버/백엔드 | 서버/백엔드 | 서버/백엔드 | SW/솔루션,0.5122 | 0.5323 | 0.5255 | 0.5214 | 0.5185,0.5332 | 0.5323 | 0.5255 | 0.5214 | 0.5185,카카오/네이버 연계시스템 서버 개발자 | 백엔드 개발자 | 백엔드 경력 채용 (2~5년) | 백엔드 개발자 2년 이상 | 보안 취약점 분석 담당(6년↑),,,프론트엔드,프론트엔드:0.6700 | DevOps/시스템 엔지니어:0.2100 | 빅데이터 엔지니어:0.0467 | 인공지능/머신러닝:0.0267 | 게임 개발:0.0200,0.1
huggingface/transformers,https://github.com/huggingface/transformers,인공지능/머신러닝,인공지능/머신러닝,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8390 | 0.8361 | 0.8358 | 0.8318 | 0.8271,0.8390 | 0.8361 | 0.8358 | 0.8318 | 0.8271,S/W 개발 (사원 ~ 선임) | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | MLOps Engineer | AI솔루션 AI엔지니어(4~6년),,,,,
huggingface/transformers,https://github.com/huggingface/transformers,인공지능/머신러닝,인공지능/머신러닝,domain_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8390 | 0.8361 | 0.8358 | 0.8318 | 0.8271,0.8390 | 0.8361 | 0.8358 | 0.8318 | 0.8271,S/W 개발 (사원 ~ 선임) | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | MLOps Engineer | AI솔루션 AI엔지니어(4~6년),게임 개발 | 웹 프론트엔드 | 서버/백엔드 | ML/AI | DevOps/인프라 | 블록체인 | 빅데이터 엔지니어 | 모바일 앱,0.05,,,
huggingface/transformers,https://github.com/huggingface/transformers,인공지능/머신러닝,인공지능/머신러닝,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8390 | 0.8361 | 0.8358 | 0.8318 | 0.8271,0.8390 | 0.8361 | 0.8358 | 0.8318 | 0.8271,S/W 개발 (사원 ~ 선임) | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | MLOps Engineer | AI솔루션 AI엔지니어(4~6년),,,DevOps/시스템 엔지니어,DevOps/시스템 엔지니어:0.2233 | 서버/백엔드:0.1900 | 프론트엔드:0.1333 | 인공지능/머신러닝:0.1300 | 게임 개발:0.1267,0.1
langchain-ai/langchain,https://github.com/langchain-ai/langchain,인공지능/머신러닝,인공지능/머신러닝,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8310 | 0.8153 | 0.8104 | 0.8027 | 0.7990,0.8310 | 0.8153 | 0.8104 | 0.8027 | 0.7990,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer | DevOps(K8s 기반) CI/CD 개발 엔지니어,,,,,
langchain-ai/langchain,https://github.com/langchain-ai/langchain,인공지능/머신러닝,인공지능/머신러닝,domain_rerank,0,0,0,devops/시스템 엔지니어,devops/시스템 엔지니어 | devops/시스템 엔지니어 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8027 | 0.7990 | 0.8310 | 0.8153 | 0.8104,0.8527 | 0.8490 | 0.8310 | 0.8153 | 0.8104,SRE/DevOps Engineer | DevOps(K8s 기반) CI/CD 개발 엔지니어 | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울),게임 개발 | 웹 프론트엔드 | 서버/백엔드 | ML/AI | 빅데이터 엔지니어 | 도구 개발 | 모바일 앱 | DevOps/인프라,0.05,,,
langchain-ai/langchain,https://github.com/langchain-ai/langchain,인공지능/머신러닝,인공지능/머신러닝,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어 | SW/솔루션 | SW/솔루션,0.8310 | 0.8027 | 0.7990 | 0.8153 | 0.8104,0.8310 | 0.8217 | 0.8180 | 0.8153 | 0.8104,GitLab 솔루션 엔지니어 | SRE/DevOps Engineer | DevOps(K8s 기반) CI/CD 개발 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울),,,프론트엔드,프론트엔드:0.2533 | DevOps/시스템 엔지니어:0.1900 | 빅데이터 엔지니어:0.1633 | 블록체인:0.1100 | 서버/백엔드:0.1067,0.1
vllm-project/vllm,https://github.com/vllm-project/vllm,인공지능/머신러닝,인공지능/머신러닝,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | 프론트엔드 | SW/솔루션 | 서버/백엔드 | 프론트엔드,0.8159 | 0.8069 | 0.8043 | 0.7988 | 0.7966,0.8159 | 0.8069 | 0.8043 | 0.7988 | 0.7966,GitLab 솔루션 엔지니어 | 프론트엔드 개발자 | L4-L7 스위치 가상화 솔루션 개발 경력 | 서버/백엔드 개발자 채용 (경력1년~4년) | 프론트엔드 개발자,,,,,
vllm-project/vllm,https://github.com/vllm-project/vllm,인공지능/머신러닝,인공지능/머신러닝,domain_rerank,0,0,0,프론트엔드,프론트엔드 | 서버/백엔드 | 프론트엔드 | SW/솔루션 | SW/솔루션,0.8069 | 0.7988 | 0.7966 | 0.8159 | 0.8043,0.8569 | 0.8488 | 0.8466 | 0.8159 | 0.8043,프론트엔드 개발자 | 서버/백엔드 개발자 채용 (경력1년~4년) | 프론트엔드 개발자 | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력,게임 개발 | 웹 프론트엔드 | 서버/백엔드 | ML/AI | DevOps/인프라 | 빅데이터 엔지니어 | 모바일 앱,0.05,,,
vllm-project/vllm,https://github.com/vllm-project/vllm,인공지능/머신러닝,인공지능/머신러닝,ai_classifier_rerank,0,0,0,프론트엔드,프론트엔드 | SW/솔루션 | 서버/백엔드 | 프론트엔드 | SW/솔루션,0.8069 | 0.8159 | 0.7988 | 0.7966 | 0.8043,0.8175 | 0.8159 | 0.8108 | 0.8073 | 0.8043,프론트엔드 개발자 | GitLab 솔루션 엔지니어 | 서버/백엔드 개발자 채용 (경력1년~4년) | 프론트엔드 개발자 | L4-L7 스위치 가상화 솔루션 개발 경력,,,DevOps/시스템 엔지니어,DevOps/시스템 엔지니어:0.4800 | 블록체인:0.1233 | 서버/백엔드:0.1200 | 프론트엔드:0.1067 | 빅데이터 엔지니어:0.1000,0.1
pytorch/pytorch,https://github.com/pytorch/pytorch,인공지능/머신러닝,인공지능/머신러닝,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | iOS | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8125 | 0.8007 | 0.7994 | 0.7987 | 0.7909,0.8125 | 0.8007 | 0.7994 | 0.7987 | 0.7909,GitLab 솔루션 엔지니어 | ADC(L4-L7 스위치) 애플리케이션 개발 | L4-L7 스위치 가상화 솔루션 개발 경력 | Linux System Engineer | S/W 개발 (사원 ~ 선임),,,,,
pytorch/pytorch,https://github.com/pytorch/pytorch,인공지능/머신러닝,인공지능/머신러닝,domain_rerank,0,0,0,iOS,iOS | SW/솔루션 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8007 | 0.8125 | 0.7994 | 0.7987 | 0.7909,0.8507 | 0.8125 | 0.7994 | 0.7987 | 0.7909,ADC(L4-L7 스위치) 애플리케이션 개발 | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | Linux System Engineer | S/W 개발 (사원 ~ 선임),게임 개발 | 웹 프론트엔드 | 서버/백엔드 | ML/AI | DevOps/인프라 | 블록체인 | 빅데이터 엔지니어 | 도구 개발 | 모바일 앱,0.05,,,
pytorch/pytorch,https://github.com/pytorch/pytorch,인공지능/머신러닝,인공지능/머신러닝,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | iOS | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8125 | 0.8007 | 0.7994 | 0.7987 | 0.7909,0.8125 | 0.8040 | 0.7994 | 0.7987 | 0.7909,GitLab 솔루션 엔지니어 | ADC(L4-L7 스위치) 애플리케이션 개발 | L4-L7 스위치 가상화 솔루션 개발 경력 | Linux System Engineer | S/W 개발 (사원 ~ 선임),,,DevOps/시스템 엔지니어,DevOps/시스템 엔지니어:0.2167 | 게임 개발:0.1767 | 프론트엔드:0.1700 | 서버/백엔드:0.1300 | 블록체인:0.1200,0.1
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,인공지능/머신러닝,인공지능/머신러닝,faiss_only,0,0,0,iOS,iOS | SW/솔루션 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8160 | 0.8152 | 0.8075 | 0.8037 | 0.8023,0.8160 | 0.8152 | 0.8075 | 0.8037 | 0.8023,ADC(L4-L7 스위치) 애플리케이션 개발 | S/W 개발 (사원 ~ 선임) | L4-L7 스위치 가상화 솔루션 개발 경력 | GitLab 솔루션 엔지니어 | Linux System Engineer,,,,,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,인공지능/머신러닝,인공지능/머신러닝,domain_rerank,0,0,0,iOS,iOS | SW/솔루션 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8160 | 0.8152 | 0.8075 | 0.8037 | 0.8023,0.8660 | 0.8152 | 0.8075 | 0.8037 | 0.8023,ADC(L4-L7 스위치) 애플리케이션 개발 | S/W 개발 (사원 ~ 선임) | L4-L7 스위치 가상화 솔루션 개발 경력 | GitLab 솔루션 엔지니어 | Linux System Engineer,게임 개발 | 웹 프론트엔드 | 서버/백엔드 | ML/AI | 모바일 앱 | DevOps/인프라 | 블록체인 | 빅데이터 엔지니어 | 도구 개발,0.05,,,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,인공지능/머신러닝,인공지능/머신러닝,ai_classifier_rerank,0,0,0,iOS,iOS | SW/솔루션 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8160 | 0.8152 | 0.8075 | 0.8037 | 0.8023,0.8190 | 0.8152 | 0.8075 | 0.8037 | 0.8023,ADC(L4-L7 스위치) 애플리케이션 개발 | S/W 개발 (사원 ~ 선임) | L4-L7 스위치 가상화 솔루션 개발 경력 | GitLab 솔루션 엔지니어 | Linux System Engineer,,,DevOps/시스템 엔지니어,DevOps/시스템 엔지니어:0.2167 | 게임 개발:0.1733 | 프론트엔드:0.1633 | 서버/백엔드:0.1533 | 블록체인:0.1067,0.1
scikit-learn/scikit-learn,https://github.com/scikit-learn/scikit-learn,인공지능/머신러닝,인공지능/머신러닝,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8381 | 0.8128 | 0.8098 | 0.8074 | 0.7997,0.8381 | 0.8128 | 0.8098 | 0.8074 | 0.7997,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer | DevOps(K8s 기반) CI/CD 개발 엔지니어,,,,,
scikit-learn/scikit-learn,https://github.com/scikit-learn/scikit-learn,인공지능/머신러닝,인공지능/머신러닝,domain_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8381 | 0.8128 | 0.8098 | 0.8074 | 0.7997,0.8381 | 0.8128 | 0.8098 | 0.8074 | 0.7997,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer | DevOps(K8s 기반) CI/CD 개발 엔지니어,게임 개발 | 웹 프론트엔드 | ML/AI | 빅데이터 엔지니어 | 서버/백엔드 | 모바일 앱,0.05,,,
scikit-learn/scikit-learn,https://github.com/scikit-learn/scikit-learn,인공지능/머신러닝,인공지능/머신러닝,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어 | SW/솔루션 | SW/솔루션,0.8381 | 0.8074 | 0.7997 | 0.8128 | 0.8098,0.8381 | 0.8294 | 0.8217 | 0.8128 | 0.8098,GitLab 솔루션 엔지니어 | SRE/DevOps Engineer | DevOps(K8s 기반) CI/CD 개발 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울),,,DevOps/시스템 엔지니어,DevOps/시스템 엔지니어:0.2200 | 프론트엔드:0.2067 | 빅데이터 엔지니어:0.1800 | 인공지능/머신러닝:0.1233 | 블록체인:0.1133,0.1
mlflow/mlflow,https://github.com/mlflow/mlflow,인공지능/머신러닝,인공지능/머신러닝,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | 프론트엔드 | 프론트엔드 | SW/솔루션,0.8361 | 0.8221 | 0.8189 | 0.8120 | 0.8115,0.8361 | 0.8221 | 0.8189 | 0.8120 | 0.8115,L4-L7 스위치 가상화 솔루션 개발 경력 | S/W 개발 (사원 ~ 선임) | 프론트엔드 개발자 | [경력] 프론트엔드 개발자 | GitLab 솔루션 엔지니어,,,,,
mlflow/mlflow,https://github.com/mlflow/mlflow,인공지능/머신러닝,인공지능/머신러닝,domain_rerank,0,0,0,프론트엔드,프론트엔드 | 프론트엔드 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8189 | 0.8120 | 0.8361 | 0.8221 | 0.8115,0.8689 | 0.8620 | 0.8361 | 0.8221 | 0.8115,프론트엔드 개발자 | [경력] 프론트엔드 개발자 | L4-L7 스위치 가상화 솔루션 개발 경력 | S/W 개발 (사원 ~ 선임) | GitLab 솔루션 엔지니어,게임 개발 | 웹 프론트엔드 | 서버/백엔드 | ML/AI | DevOps/인프라 | 블록체인 | 빅데이터 엔지니어 | 도구 개발 | 모바일 앱,0.05,,,
mlflow/mlflow,https://github.com/mlflow/mlflow,인공지능/머신러닝,인공지능/머신러닝,ai_classifier_rerank,0,0,0,프론트엔드,프론트엔드 | 프론트엔드 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8189 | 0.8120 | 0.8361 | 0.8221 | 0.8115,0.8473 | 0.8404 | 0.8361 | 0.8221 | 0.8115,프론트엔드 개발자 | [경력] 프론트엔드 개발자 | L4-L7 스위치 가상화 솔루션 개발 경력 | S/W 개발 (사원 ~ 선임) | GitLab 솔루션 엔지니어,,,프론트엔드,프론트엔드:0.2833 | DevOps/시스템 엔지니어:0.1733 | 서버/백엔드:0.1600 | 블록체인:0.1433 | 게임 개발:0.1000,0.1
openai/openai-cookbook,https://github.com/openai/openai-cookbook,인공지능/머신러닝,인공지능/머신러닝,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | 프론트엔드 | 프론트엔드 | SW/솔루션 | 프론트엔드,0.8097 | 0.8055 | 0.8035 | 0.8017 | 0.8003,0.8097 | 0.8055 | 0.8035 | 0.8017 | 0.8003,GitLab 솔루션 엔지니어 | 프론트엔드 개발자 | 프론트엔드 개발자 | L4-L7 스위치 가상화 솔루션 개발 경력 | [경력] 프론트엔드 개발자,,,,,
openai/openai-cookbook,https://github.com/openai/openai-cookbook,인공지능/머신러닝,인공지능/머신러닝,domain_rerank,0,0,0,프론트엔드,프론트엔드 | 프론트엔드 | 프론트엔드 | SW/솔루션 | SW/솔루션,0.8055 | 0.8035 | 0.8003 | 0.8097 | 0.8017,0.8555 | 0.8535 | 0.8503 | 0.8097 | 0.8017,프론트엔드 개발자 | 프론트엔드 개발자 | [경력] 프론트엔드 개발자 | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력,게임 개발 | 웹 프론트엔드 | 서버/백엔드 | ML/AI | 모바일 앱 | DevOps/인프라 | 빅데이터 엔지니어 | 도구 개발,0.05,,,
openai/openai-cookbook,https://github.com/openai/openai-cookbook,인공지능/머신러닝,인공지능/머신러닝,ai_classifier_rerank,0,0,0,프론트엔드,프론트엔드 | 프론트엔드 | 프론트엔드 | SW/솔루션 | SW/솔루션,0.8055 | 0.8035 | 0.8003 | 0.8097 | 0.8017,0.8455 | 0.8435 | 0.8403 | 0.8097 | 0.8017,프론트엔드 개발자 | 프론트엔드 개발자 | [경력] 프론트엔드 개발자 | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력,,,프론트엔드,프론트엔드:0.4000 | DevOps/시스템 엔지니어:0.1733 | 서버/백엔드:0.1433 | 인공지능/머신러닝:0.1067 | 빅데이터 엔지니어:0.0867,0.1
Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,인공지능/머신러닝,인공지능/머신러닝,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어,0.8409 | 0.8152 | 0.8132 | 0.8089 | 0.8073,0.8409 | 0.8152 | 0.8132 | 0.8089 | 0.8073,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | MLOps Engineer | 이리온 C++ 어플리케이션 개발자(서울) | 스타트투데이 데브옵스(DevOps) 엔지니어,,,,,
Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,인공지능/머신러닝,인공지능/머신러닝,domain_rerank,0,0,0,devops/시스템 엔지니어,devops/시스템 엔지니어 | SW/솔루션 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8073 | 0.8409 | 0.8152 | 0.8132 | 0.8089,0.8573 | 0.8409 | 0.8152 | 0.8132 | 0.8089,스타트투데이 데브옵스(DevOps) 엔지니어 | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | MLOps Engineer | 이리온 C++ 어플리케이션 개발자(서울),게임 개발 | 웹 프론트엔드 | 서버/백엔드 | ML/AI | DevOps/인프라 | 빅데이터 엔지니어 | 모바일 앱 | 블록체인,0.05,,,
Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,인공지능/머신러닝,인공지능/머신러닝,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | devops/시스템 엔지니어 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8409 | 0.8073 | 0.8152 | 0.8132 | 0.8089,0.8409 | 0.8313 | 0.8152 | 0.8132 | 0.8089,GitLab 솔루션 엔지니어 | 스타트투데이 데브옵스(DevOps) 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | MLOps Engineer | 이리온 C++ 어플리케이션 개발자(서울),,,DevOps/시스템 엔지니어,DevOps/시스템 엔지니어:0.2400 | 프론트엔드:0.2133 | 블록체인:0.1400 | 빅데이터 엔지니어:0.1400 | 인공지능/머신러닝:0.1267,0.1
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,인공지능/머신러닝,인공지능/머신러닝,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | 프론트엔드 | SW/솔루션,0.8420 | 0.8194 | 0.8058 | 0.8038 | 0.8007,0.8420 | 0.8194 | 0.8058 | 0.8038 | 0.8007,L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | GitLab 솔루션 엔지니어 | [경력] 프론트엔드 개발자 | AI개발자 모집,,,,,
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,인공지능/머신러닝,인공지능/머신러닝,domain_rerank,0,0,0,프론트엔드,프론트엔드 | SW/솔루션 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8038 | 0.8420 | 0.8194 | 0.8058 | 0.8007,0.8538 | 0.8420 | 0.8194 | 0.8058 | 0.8007,[경력] 프론트엔드 개발자 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | GitLab 솔루션 엔지니어 | AI개발자 모집,웹 프론트엔드 | ML/AI | 빅데이터 엔지니어 | 게임 개발 | 서버/백엔드 | 모바일 앱 | DevOps/인프라 | 블록체인,0.05,,,
deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,인공지능/머신러닝,인공지능/머신러닝,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | 프론트엔드 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8420 | 0.8038 | 0.8194 | 0.8058 | 0.8007,0.8420 | 0.8338 | 0.8194 | 0.8058 | 0.8007,L4-L7 스위치 가상화 솔루션 개발 경력 | [경력] 프론트엔드 개발자 | 이리온 C++ 어플리케이션 개발자(서울) | GitLab 솔루션 엔지니어 | AI개발자 모집,,,프론트엔드,프론트엔드:0.3000 | DevOps/시스템 엔지니어:0.1733 | 빅데이터 엔지니어:0.1400 | 블록체인:0.1333 | 서버/백엔드:0.1000,0.1
android/nowinandroid,https://github.com/android/nowinandroid,안드로이드,안드로이드,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8436 | 0.8254 | 0.8192 | 0.8057 | 0.8004,0.8436 | 0.8254 | 0.8192 | 0.8057 | 0.8004,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer | DevOps(K8s 기반) CI/CD 개발 엔지니어,,,,,
android/nowinandroid,https://github.com/android/nowinandroid,안드로이드,안드로이드,domain_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8436 | 0.8254 | 0.8192 | 0.8057 | 0.8004,0.8436 | 0.8254 | 0.8192 | 0.8057 | 0.8004,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer | DevOps(K8s 기반) CI/CD 개발 엔지니어,게임 개발 | 웹 프론트엔드 | 서버/백엔드 | 모바일 앱 | ML/AI | 블록체인,0.05,,,
android/nowinandroid,https://github.com/android/nowinandroid,안드로이드,안드로이드,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | SW/솔루션 | devops/시스템 엔지니어,0.8436 | 0.8254 | 0.8057 | 0.8192 | 0.8004,0.8436 | 0.8254 | 0.8197 | 0.8192 | 0.8144,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | SRE/DevOps Engineer | 이리온 C++ 어플리케이션 개발자(서울) | DevOps(K8s 기반) CI/CD 개발 엔지니어,,,프론트엔드,프론트엔드:0.3933 | DevOps/시스템 엔지니어:0.1400 | 빅데이터 엔지니어:0.1200 | 서버/백엔드:0.1000 | 블록체인:0.0967,0.1
android/sunflower,https://github.com/android/sunflower,안드로이드,안드로이드,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어,0.8436 | 0.8254 | 0.8192 | 0.8057 | 0.8004,0.8436 | 0.8254 | 0.8192 | 0.8057 | 0.8004,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | SRE/DevOps Engineer | DevOps(K8s 기반) CI/CD 개발 엔지니어,,,,,
